X,Y,osm_id,lastchange,code,fclass,name
-8.8331785,41.8687666,"1563200642",,"2301",restaurant,D. Matilde
-8.8340334,41.871327,"1563208144",,"2301",restaurant,Bebe e Come
-8.8336475,41.8714997,"1563208155",,"2501",supermarket,Minipreço
-8.8353833,41.8724728,"1563212982",,"2602",atm,
-8.8353082,41.8725607,"1563212983",,"2601",bank,
-8.8336839,41.8715781,"1563212984",,"2602",atm,
-8.8349461,41.870907,"1563213349",,"2804",parking,
-8.933193,39.3410937,"1563516988",,"2082",school,Escola EB Fernando Casimiro Pereira da Silva
-16.3171921,33.0664173,"1563552184",,"2804",parking,
-8.5094659,38.3756724,"1563556910",,"2804",parking,
-8.5121696,38.3737673,"1563556913",,"2804",parking,
-8.5147928,38.3772578,"1563556914",,"2804",parking,
-8.510733,38.3737374,"1563556917",,"2804",parking,
-8.5150235,38.3734014,"1563556924",,"2804",parking,
-8.5160427,38.3751677,"1563556925",,"2804",parking,
-8.5140418,38.3761728,"1563556926",,"2804",parking,
-8.513221,38.3734308,"1563556927",,"2804",parking,
-8.5155438,38.3747934,"1563556936",,"2804",parking,
-8.5142349,38.3767616,"1563556937",,"2804",parking,
-8.5070412,38.3719378,"1563556945",,"2804",parking,
-8.5140525,38.3734518,"1563556951",,"2804",parking,
-8.5144602,38.3755925,"1563556953",,"2804",parking,
-8.5122876,38.3741205,"1563556954",,"2804",parking,
-8.5155508,38.3773289,"1563556960",,"2804",parking,
-8.508495,38.3727579,"1563556962",,"2804",parking,
-8.5095947,38.3765387,"1563556965",,"2804",parking,
-8.5100989,38.375277,"1563556967",,"2804",parking,
-8.513221,38.3750878,"1563556982",,"2804",parking,
-8.5145299,38.3775185,"1563556990",,"2804",parking,
-16.3336072,33.059377,"1563565165",,"2804",parking,
-8.4149568,41.5465346,"1563674470",,"2804",parking,
-8.3493564,41.4261885,"1563685395",,"2303",cafe,Café Central
-8.402337,41.5488892,"1563722378",,"2301",restaurant,Tourigalo
-8.7392516,41.3665596,"1563792376",,"2082",school,ESEIG (Escola Superior de Estudos Industriais e de Gestão
-9.293578,38.767392,"1563814539",,"2303",cafe,Café Tó-Zé
-8.6455012,41.3324932,"1563859642",,"2002",fire_station,
-8.680618,41.3804028,"1563868037",,"2201",theatre,Centro Social e Paroquial da Junqueira
-9.2933593,38.7677653,"1563935958",,"2303",cafe,Jardim do Monte
-9.2190591,38.7694211,"1564019085",,"2303",cafe,
-9.2199496,38.7688251,"1564019131",,"2303",cafe,
-9.2182303,38.7688857,"1564019140",,"2303",cafe,
-9.2193112,38.7688795,"1564019144",,"2303",cafe,
-9.2150572,38.7680785,"1564019148",,"2501",supermarket,Mini Preço
-9.2143196,38.7680534,"1564019184",,"2303",cafe,
-9.2141667,38.7680492,"1564019186",,"2303",cafe,
-9.214215,38.7670684,"1564019203",,"2301",restaurant,
-9.219558,38.7685093,"1564019231",,"2303",cafe,
-9.2130563,38.7681873,"1564019249",,"2303",cafe,Café
-9.2133057,38.767907,"1564019269",,"2303",cafe,
-9.2122865,38.7650105,"1564019274",,"2301",restaurant,Restaurante Mineirão
-9.2179781,38.7687833,"1564019316",,"2303",cafe,
-9.2137858,38.7668739,"1564019344",,"2501",supermarket,Mini Preço
-9.2217305,38.7677188,"1564033980",,"2503",kiosk,
-9.2187211,38.768319,"1564033987",,"2303",cafe,Saritana
-9.2221382,38.7671583,"1564034019",,"2303",cafe,Seara
-9.2177546,38.7681423,"1564034026",,"2303",cafe,
-9.2173022,38.7681015,"1564034027",,"2503",kiosk,
-9.2209715,38.7679614,"1564034059",,"2303",cafe,
-9.0923857,38.8403353,"1564037783",,"2301",restaurant,
-9.0931154,38.8391508,"1564038205",,"2804",parking,
-9.2938959,38.7673827,"1564056020",,"2003",recycling,
-9.2131022,38.7682622,"1564056168",,"2007",library,Papelaria Bonifácio
-9.2201644,38.76867,"1564056174",,"2007",library,
-9.2115465,38.7644601,"1564056183",,"2801",fuel,Galp
-9.2162806,38.7682433,"1564056235",,"2303",cafe,
-9.2236701,38.7686637,"1564056238",,"2301",restaurant,
-9.2093068,38.7639624,"1564056241",,"2110",hospital,Centro de Saúde
-9.2167124,38.7682956,"1564056243",,"2303",cafe,
-9.2130378,38.764617,"1564056247",,"2001",police,Polícia
-8.3682654,40.3779592,"1564067000",,"2901",toilet,
-9.2232011,38.7669287,"1564072249",,"2303",cafe,
-9.2187498,38.7693372,"1564079693",,"2303",cafe,
-9.2197835,38.7684951,"1564115369",,"2301",restaurant,Happy Grill
-8.5205412,38.3727247,"1564141734",,"2703",museum,
-9.2798359,38.7541638,"1564383902",,"2005",post_office,CTT
-9.2174858,38.7683948,"1564486273",,"2303",cafe,
-9.2236605,38.7674663,"1564486574",,"2303",cafe,
-9.2755025,38.7548277,"1564493450",,"2101",pharmacy,Farmácia O'neill Pedrosa
-9.2750508,38.7568349,"1564520786",,"2301",restaurant,O Cavalo Bravo
-8.9271375,39.3711817,"1565118051",,"2801",fuel,
-9.1556079,38.7568807,"1565167969",,"2804",parking,
-9.1572494,38.7529944,"1565168054",,"2804",parking,
-9.1552002,38.7561235,"1565168130",,"2804",parking,
-9.1546772,38.760087,"1565394044",,"2804",parking,
-8.7709448,37.4329262,"1565617517",,"2002",fire_station,Bomb. Volunt. de Aljezur - Posto de Odeceixe
-8.7714035,37.424532,"1565628914",,"2083",kindergarten,Jardim de Infância
-8.7707648,37.4243829,"1565628919",,"2082",school,Casa da Criança
-8.7732408,37.4284171,"1565628921",,"2003",recycling,
-8.7721652,37.4263979,"1565709587",,"2303",cafe,Pastelaria
-8.7725702,37.4270582,"1565709592",,"2301",restaurant,O Paulo - Café Restaurante
-8.7628445,37.434466,"1565709647",,"2303",cafe,
-8.7723181,37.4265726,"1565709680",,"2303",cafe,
-8.8005424,37.3680086,"1565721028",,"2101",pharmacy,
-8.8002104,37.3702824,"1565721039",,"2602",atm,
-8.8003767,37.3670614,"1565721041",,"2083",kindergarten,
-8.9194148,39.4168982,"1565746019",,"2301",restaurant,
-8.7081892,37.5081827,"1565849458",,"2804",parking,
-8.7053031,37.5102444,"1565849460",,"2804",parking,
-8.7054372,37.5107551,"1565849503",,"2082",school,
-8.7035597,37.5110998,"1565849542",,"2083",kindergarten,
-8.7086559,37.5084976,"1565864188",,"2001",police,
-8.6448837,37.6012224,"1565977860",,"2110",hospital,Centro de Saúde de Odemira
-8.6432421,37.5971571,"1565989022",,"2007",library,
-8.7986922,37.3161898,"1566055535",,"2083",kindergarten,
-8.7969488,37.317939,"1566055550",,"2110",hospital,Centro de Saúde de Aljezur
-8.8035766,37.3135255,"1566062168",,"2901",toilet,
-8.7959886,37.3162453,"1566082289",,"2001",police,GNR - Brigada de Transito
-8.7928021,37.3163562,"1566082305",,"2001",police,GNR - Brigada Fiscal
-9.1629347,38.6047499,"1566205729",,"2301",restaurant,Churrasqueira Cant'o Galo
-9.167148,38.8189226,"1566434756",,"2082",school,
-7.8998985,38.6106367,"1566582083",,"2101",pharmacy,Farmácia dos Canaviais
-7.9065557,38.6109092,"1566584386",,"2301",restaurant,O cozinheiro
-7.9030205,38.6114877,"1566591032",,"2602",atm,
-8.8160405,41.8565823,"1566608336",,"2301",restaurant,Maria
-8.8166092,41.8578189,"1566611189",,"2303",cafe,
-8.8370688,41.8738966,"1566619499",,"2502",bakery,
-8.9370554,39.3403531,"1566921125",,"2502",bakery,
-8.9369542,39.3406163,"1566933643",,"2101",pharmacy,
-8.9371546,39.336534,"1567081358",,"2203",cinema,
-8.4942714,40.8675294,"1567096658",,"2801",fuel,
-8.4859613,40.8722304,"1567096715",,"2801",fuel,
-8.4789033,40.8527734,"1567096721",,"2801",fuel,Repsol
-8.7724085,39.737384,"1567288417",,"2301",restaurant,
-8.7778668,39.7407934,"1567288818",,"2301",restaurant,Quinta das Palmeiras
-8.7726365,39.7376192,"1567289413",,"2303",cafe,Panetto
-8.4437094,40.5742288,"1567430310",,"2804",parking,Parque da ESTGA
-8.4446871,40.5735557,"1567430343",,"2804",parking,Parque da ESTGA
-8.9389571,39.3390732,"1567594287",,"2082",school,
-9.2526642,38.7048925,"1567728819",,"2804",parking,
-9.2520393,38.7047459,"1567728879",,"2804",parking,
-9.250792,38.7048004,"1567729561",,"2804",parking,
-9.2520634,38.7060102,"1567730254",,"2804",parking,
-9.2513042,38.7055936,"1567730442",,"2804",parking,
-9.2504809,38.70668,"1567730518",,"2804",parking,
-9.2567895,38.7042247,"1567818271",,"2804",parking,
-9.2366737,38.7007474,"1568519836",,"2082",school,Escola EB2/3 João Gonçalves Zarco
-9.2274094,38.7010761,"1568519845",,"2804",parking,
-9.2280853,38.6997678,"1568519885",,"2302",fast_food,MacDonalds
-9.2292158,38.6993709,"1568545731",,"2701",information,Agência de Viagens Abreu
-9.2297885,38.6989388,"1568545777",,"2801",fuel,
-9.2269534,38.7060243,"1568545780",,"2804",parking,
-9.2290965,38.6999332,"1568545789",,"2501",supermarket,Pingo Doce
-9.2278466,38.6998369,"1568545857",,"2082",school,Escola de Condução
-9.2270795,38.7080546,"1568545859",,"2082",school,Britânico
-9.2281041,38.6989305,"1568545892",,"2501",supermarket,Mini-Preço
-9.2280638,38.6986562,"1568545935",,"2101",pharmacy,
-9.2257384,38.7119036,"1568545948",,"2001",police,
-9.2281363,38.7113155,"1568571178",,"2101",pharmacy,
-9.2254111,38.7131719,"1568571189",,"2110",hospital,Clinica Joaquim Chaves
-9.3750244,38.8004354,"1568621036",,"2083",kindergarten,Colégio Infanta Dona Maria
-9.3759364,38.7991603,"1568621039",,"2082",school,
-9.3760115,38.7994446,"1568625727",,"2083",kindergarten,Infantário Popular de Sintra
-8.9361676,39.336951,"1568990429",,"2203",cinema,
-8.8192097,39.6012339,"1569104096",,"2005",post_office,Correios
-8.8168065,39.5998409,"1569105268",,"2901",toilet,
-8.816431,39.6013413,"1569106285",,"2083",kindergarten,Creche e Jardim de Infância da Santa Casa da Misericórdia de Porto de Mós
-8.8200949,39.5989316,"1569108229",,"2901",toilet,
-8.8195638,39.5980966,"1569108746",,"2701",information,Posto de Turismo
-8.8245151,39.5990887,"1569109327",,"2501",supermarket,Intermarche
-8.8157175,39.6005477,"1569110265",,"2083",kindergarten,Jardim de Infância
-8.815578,39.6002997,"1569110745",,"2082",school,Escola 1º Ciclo
-8.8179706,39.6011057,"1569112317",,"2007",library,Biblioteca Municipal
-8.8201914,39.6009032,"1569112469",,"2101",pharmacy,Fármácia Lopes
-8.5220959,39.4639505,"1569238745",,"2801",fuel,Bombas de Combustivel - Pingo Doce
-8.5317626,39.46798,"1569273542",,"2082",school,Escola Profissional de Torres Novas
-9.3762285,38.7977153,"1569367405",,"2083",kindergarten,
-6.8083381,41.0899448,"1569399276",,"2005",post_office,Correios
-6.8076783,41.0895405,"1569399462",,"2002",fire_station,Bombeiros
-9.3078519,38.738439,"1569442398",,"2303",cafe,
-9.379812,38.800253,"1569558873",,"2601",bank,BPI
-9.380681,38.8001652,"1569558878",,"2601",bank,Banco Espirito Santo
-8.420621,41.0776951,"1569595408",,"2303",cafe,Novo Rumo
-8.4209831,41.0824525,"1569596677",,"2303",cafe,Bar da festa - Stª Iria
-8.4209697,41.0773757,"1569598109",,"2303",cafe,Charrua
-8.7707291,37.4335696,"1569752352",,"2301",restaurant,Restaurante A Tasca
-8.7710161,37.4332033,"1569752573",,"2301",restaurant,Taberna do Gabão
-8.7704636,37.4332523,"1569752578",,"2303",cafe,Café Machado Viana
-8.7696643,37.4337805,"1569752889",,"2303",cafe,Quintal dos Sabores
-8.773261,37.4283428,"1569752933",,"2006",telephone,
-8.770367,37.4332608,"1569752990",,"2301",restaurant,Restaurante marisqueira Central
-9.3780322,38.799743,"1569811762",,"2303",cafe,Mira Serra
-9.3550778,38.7986891,"1569825574",,"2101",pharmacy,Farmácia Ouressa
-9.3526583,38.7980495,"1569831586",,"2303",cafe,
-9.3564672,38.7997259,"1569849246",,"2801",fuel,BP
-9.3615213,38.8004329,"1569856272",,"2801",fuel,
-8.7979804,37.4405275,"1569861815",,"2301",restaurant,
-8.79735,37.4408597,"1569861895",,"2301",restaurant,
-8.7981413,37.4406276,"1569861898",,"2303",cafe,
-8.7973688,37.4410854,"1569861929",,"2303",cafe,
-9.3408172,38.7998161,"1569877991",,"2101",pharmacy,Farmácia Rodrigues Rato
-8.507166,38.3711158,"1569968082",,"2301",restaurant,
-8.5071604,38.3710317,"1569968186",,"2303",cafe,
-8.5346299,39.4724462,"1570056440",,"2301",restaurant,
-9.3366733,38.8034218,"1570095518",,"2601",bank,BES
-9.3354073,38.804404,"1570112385",,"2804",parking,
-7.9025567,38.5744882,"1570117245",,"2082",school,Escola Secundária Gabriel Pereira
-9.3363353,38.8026063,"1570120911",,"2801",fuel,
-9.3374016,38.8057354,"1570120925",,"2083",kindergarten,"Jardim de Infância ""Os Ursinhos"""
-8.5327174,39.4726636,"1570131056",,"2801",fuel,
-8.53143,39.4639049,"1570131062",,"2801",fuel,Bombas de combustivel do Continente
-8.5490172,39.4775704,"1570167481",,"2083",kindergarten,Jardim de Infancia - abrigo do menino jesus
-8.5441276,39.4738769,"1570167486",,"2083",kindergarten,Jardim de Infancia de Santa Maria
-8.5427194,39.4787753,"1570167489",,"2083",kindergarten,Jardim de Infancia de S. Pedro
-8.5433685,39.4846485,"1570177421",,"2601",bank,Millenium BCP
-8.5409921,39.481094,"1570177446",,"2901",toilet,
-8.5427328,39.4854248,"1570177468",,"2083",kindergarten,"Jardim de Infancia ""O Palhacinho"""
-8.7716792,37.4252605,"1571553305",,"2003",recycling,
-8.770161,37.4325258,"1571650534",,"2303",cafe,
-8.7701745,37.4325897,"1571650636",,"2303",cafe,
-8.7700108,37.4325024,"1571650667",,"2301",restaurant,
-8.7698714,37.4325109,"1571650722",,"2301",restaurant,
-8.7700833,37.4332436,"1571650844",,"2301",restaurant,
-8.7702817,37.4329539,"1571650877",,"2303",cafe,Romeu
-9.380718,38.8058942,"1571660496",,"2083",kindergarten,jardim de infancia nº2 de Sintra
-9.3803257,38.8060281,"1571663174",,"2303",cafe,Rubisa I
-9.3775166,38.8077025,"1571690595",,"2002",fire_station,Bombeiros voluntários de Sintra
-9.3775976,38.8075768,"1571691276",,"2301",restaurant,
-7.4134997,37.1926016,"1571708133",,"2804",parking,
-8.3968165,40.1850948,"1573040711",,"2804",parking,
-8.8983513,40.1880944,"1573084592",,"2804",parking,
-16.910938,32.6530074,"1573180651",,"2804",parking,
-8.8791018,40.165626,"1573983529",,"2301",restaurant,StelaMaris
-8.5131696,38.3712692,"1574013522",,"2201",theatre,
-8.4434329,40.5744888,"1574181625",,"2901",toilet,
-8.4440229,40.5737593,"1574192859",,"2901",toilet,
-8.4445191,40.5745554,"1574192888",,"2301",restaurant,
-8.4442869,40.5737485,"1574192982",,"2901",toilet,
-8.4444409,40.5744738,"1574232610",,"2901",toilet,
-8.4440238,40.5747071,"1574232612",,"2901",toilet,
-8.4444309,40.5742321,"1574232614",,"2901",toilet,
-8.4443686,40.5744321,"1574242353",,"2602",atm,
-8.4427248,40.5609902,"1574252103",,"2101",pharmacy,Farmacia Santiago
-8.5040004,38.3689385,"1574276384",,"2003",recycling,
-7.1816241,41.486886,"1574282526",,"2101",pharmacy,Farmácia Morais Sarmento
-7.1821203,41.4870046,"1574282594",,"2101",pharmacy,Farmácia Central
-8.6524999,37.118876,"1574444634",,"2804",parking,
-8.4432049,40.5621517,"1574460821",,"2003",recycling,
-8.0172992,38.8946695,"1574463299",,"2005",post_office,Posto de Correio de Pavia
-8.6795764,37.1072378,"1574486028",,"2804",parking,
-8.5029927,38.3680594,"1574550762",,"2501",supermarket,Litoral
-8.5024052,38.3677271,"1574550903",,"2502",bakery,Panificadora
-8.9785153,39.0239498,"1574681299",,"2303",cafe,
-8.9769248,39.0224641,"1574681307",,"2005",post_office,CTT Carregado
-8.9779145,39.0228496,"1574681312",,"2801",fuel,
-8.9815677,39.0283464,"1574681361",,"2501",supermarket,Intermaché
-8.977075,39.0228037,"1574681364",,"2110",hospital,Laboratório de Análises Dr. Paulino LDA
-8.9760584,39.0228433,"1574681403",,"2301",restaurant,Good Grill
-8.9723462,39.0220869,"1574681411",,"2303",cafe,
-8.9790062,39.0240081,"1574681416",,"2601",bank,
-8.9773486,39.0237518,"1574681450",,"2601",bank,
-8.9770079,39.0238894,"1574681452",,"2301",restaurant,Paparoca
-8.9769328,39.0226933,"1574681453",,"2301",restaurant,"""O Brilha"""
-8.9808435,39.0286297,"1574681486",,"2301",restaurant,
-8.9808542,39.0291673,"1574681501",,"2801",fuel,Intermarché
-8.9732528,39.0211742,"1574681518",,"2303",cafe,
-8.9824582,39.0287215,"1574681523",,"2501",supermarket,Bricomarché
-8.9739931,39.0216118,"1574681566",,"2303",cafe,
-8.975007,39.0224286,"1574681568",,"2110",hospital,
-8.9795855,39.0244166,"1574681594",,"2601",bank,
-8.9745723,39.0230975,"1574681626",,"2007",library,
-8.9773781,39.0217993,"1574681644",,"2601",bank,Santader Totta
-8.9752886,39.0233893,"1574702307",,"2110",hospital,
-8.9792717,39.0287923,"1574702380",,"2501",supermarket,MenaPeças
-8.9750124,39.0238248,"1574702569",,"2801",fuel,Repsol
-8.9743686,39.024229,"1574702615",,"2301",restaurant,
-9.3777637,38.72057,"1574808993",,"2303",cafe,Orquidea
-9.3777637,38.72057,"1574809458",,"2303",cafe,Orquidea
-9.2255967,38.7127095,"1574814512",,"2301",restaurant,Afonso Restaurante
-8.0874629,41.0739922,"1574829476",,"2301",restaurant,Restaurante O Meu Gatinho
-8.9789658,39.0241025,"1574864770",,"2503",kiosk,
-9.116967,38.7854548,"1575538662",,"2501",supermarket,LIDL
-9.1039422,38.7808801,"1575621882",,"2501",supermarket,LIDL
-9.3620996,38.8140183,"1575674135",,"2501",supermarket,Continente Modelo
-9.1577216,38.685034,"1575691436",,"2301",restaurant,Ponto Final
-9.3256752,38.798363,"1575754253",,"2501",supermarket,MaxMat - Tapada das Merçês
-9.2346024,38.7272932,"1575938293",,"2601",bank,Caixa Geral de Depósitos
-9.2346346,38.7269647,"1575938441",,"2110",hospital,Clinica do Coração
-9.231813,38.6989786,"1575970135",,"2301",restaurant,Caravela d'Ouro Marisqueira
-9.2267992,38.7085516,"1575970527",,"2082",school,Kids Paradise - Centro de Explicações
-9.2308528,38.6998095,"1575970687",,"2303",cafe,
-9.3923622,38.7997799,"1576094463",,"2082",school,Escola EB1 / JI de Sintra
-9.3910666,38.7970269,"1576094526",,"2301",restaurant,Cintra Central
-9.3916084,38.7964332,"1576094653",,"2301",restaurant,Romaria de Baco
-9.3790315,38.8052899,"1576094685",,"2082",school,"Escola EB 2,3 D. Fernando II"
-9.3909384,38.796914,"1576094743",,"2301",restaurant,Café Paris
-8.9405193,39.3368901,"1576562666",,"2303",cafe,
-8.6279098,40.6405652,"1576577091",,"2301",restaurant,
-8.9796273,39.0262931,"1577010946",,"2101",pharmacy,
-9.3087239,38.7685994,"1577097639",,"2101",pharmacy,Elias Garcia
-9.3074211,38.7707968,"1577426259",,"2301",restaurant,
-9.3080863,38.769701,"1577427294",,"2303",cafe,Rosinha branca
-17.030211,32.6705047,"1577459462",,"2801",fuel,
-17.0672759,32.67168,"1577459465",,"2804",parking,
-8.4461394,37.4344717,"1578365633",,"2303",cafe,
-8.4455174,37.4365094,"1578366999",,"2005",post_office,
-8.2412734,37.9232935,"1578367612",,"2801",fuel,
-8.4906331,38.1673178,"1578369119",,"2801",fuel,
-8.4928679,38.1675169,"1578369335",,"2801",fuel,
-8.4912141,38.167716,"1578369446",,"2804",parking,
-8.4909162,38.1678917,"1578369528",,"2301",restaurant,
-8.5061543,38.371207,"1578469747",,"2003",recycling,
-8.5020666,38.3709631,"1578469751",,"2003",recycling,
-8.5005377,38.3707991,"1578469757",,"2003",recycling,
-8.5109523,38.3731737,"1578469760",,"2602",atm,
-8.5122697,38.3798199,"1578469764",,"2602",atm,
-8.5098128,38.3757953,"1578469775",,"2602",atm,
-8.5045449,38.3702986,"1578469778",,"2601",bank,
-8.5045932,38.3703995,"1578469783",,"2602",atm,
-8.5037886,38.3695668,"1578469796",,"2003",recycling,
-8.5016803,38.3714972,"1578469810",,"2082",school,Escola dos Telheiros
-8.5044645,38.3705425,"1578469821",,"2003",recycling,
-8.5058753,38.3701093,"1578469823",,"2003",recycling,
-8.5011117,38.3722374,"1578469824",,"2003",recycling,
-8.5061382,38.3707402,"1578469826",,"2602",atm,
-8.5061918,38.3708453,"1578469862",,"2601",bank,
-8.5142063,38.3807408,"1578469865",,"2602",atm,
-8.5155205,38.3742435,"1578586327",,"2201",theatre,
-8.5148634,38.3740479,"1578586330",,"2082",school,
-8.5155206,38.3741773,"1578586375",,"2203",cinema,
-8.5154267,38.3743402,"1578592162",,"2804",parking,
-9.192421,38.6173755,"1578849055",,"2303",cafe,
-9.1884755,38.6098159,"1578849081",,"2503",kiosk,
-9.1909995,38.6174698,"1578849090",,"2005",post_office,
-9.1804637,38.6000399,"1578849092",,"2082",school,
-9.1928207,38.6174195,"1578849094",,"2303",cafe,
-9.1980537,38.6289574,"1578849112",,"2601",bank,Banco Espirito Santo
-9.1810914,38.6089608,"1578849142",,"2303",cafe,
-9.1888081,38.6118175,"1578849147",,"2601",bank,Banco Português de Negócios
-9.1989495,38.6238656,"1578849194",,"2303",cafe,
-9.1865524,38.6033916,"1578849234",,"2601",bank,Milénium
-9.1919141,38.6171408,"1578849246",,"2601",bank,Banco Espirito Santo
-9.1987993,38.6291837,"1578849269",,"2601",bank,Montepio
-9.1936951,38.6181006,"1578849308",,"2303",cafe,
-9.1971739,38.6286599,"1578849334",,"2303",cafe,Pascoa
-9.1866892,38.6077766,"1578849360",,"2301",restaurant,
-9.1819982,38.6013314,"1578849420",,"2082",school,
-9.1978123,38.6286599,"1578849481",,"2303",cafe,Arte Café
-9.1888269,38.6099501,"1578849498",,"2301",restaurant,Londrinos
-9.1852408,38.6033099,"1578849502",,"2301",restaurant,
-9.1863887,38.6067495,"1578849516",,"2301",restaurant,Oh Carlos!
-9.1836019,38.6083278,"1578849548",,"2303",cafe,
-9.192295,38.6173902,"1578849563",,"2303",cafe,
-9.1879793,38.6097971,"1578849581",,"2601",bank,Crédito Agricula
-9.1931318,38.617935,"1578849582",,"2303",cafe,
-9.1822233,38.6038297,"1578849583",,"2303",cafe,Rei dos Caracois
-9.1990246,38.6235973,"1578849589",,"2301",restaurant,O Poço
-9.1875877,38.6092542,"1578849612",,"2601",bank,Caixa Geral de Depósitos
-9.186885,38.6040855,"1578849644",,"2501",supermarket,
-9.1888216,38.6100088,"1578849661",,"2303",cafe,4 Estações
-9.1881885,38.6092856,"1578849672",,"2601",bank,Banco Popular
-9.1880544,38.6092207,"1578849719",,"2302",fast_food,TelePizza
-9.1980993,38.6290035,"1578849744",,"2101",pharmacy,
-9.1984399,38.6293116,"1578849769",,"2801",fuel,
-8.7147214,37.5096551,"1578850375",,"2501",supermarket,Intermarché
-8.768274,41.3791781,"1578861558",,"2303",cafe,
-8.7683759,41.3792848,"1578861563",,"2302",fast_food,
-8.7606419,37.433785,"1578872157",,"2301",restaurant,
-9.297028,38.767901,"1578891264",,"2003",recycling,
-8.7693173,37.4327306,"1578921722",,"2303",cafe,Café Stop 2
-9.4734521,38.8192159,"1579323476",,"2301",restaurant,Restaurante Nortada
-9.4747181,38.8178492,"1579323567",,"2301",restaurant,Restaurante O Crôa
-8.7704063,37.4331864,"1580118377",,"2303",cafe,Café/Bar Stop
-8.7699208,37.4335336,"1580127298",,"2303",cafe,
-8.8441161,37.3525434,"1580207008",,"2301",restaurant,
-9.3074318,38.7700231,"1580207617",,"2804",parking,
-8.7724233,37.426017,"1580235535",,"2003",recycling,
-8.7384858,41.6158027,"1580876482",,"2082",school,Escola Básica Integrada de Forjães
-9.2848196,38.7754354,"1580898183",,"2501",supermarket,Pingo Doce Agualva
-9.162388,38.6610517,"1580911381",,"2602",atm,
-9.2845864,38.7750674,"1580935775",,"2101",pharmacy,Farmácia Ascensão Nunes
-9.1624478,38.6612934,"1580939767",,"2301",restaurant,"Churrasaqueira ""O Lord"""
-8.851421,38.5451497,"1580980842",,"2003",recycling,
-9.2846213,38.7735263,"1581019719",,"2601",bank,Caixa Geral de Depósitos da Agualva
-9.2739488,38.776138,"1581019816",,"2082",school,
-9.2841412,38.7735974,"1581019853",,"2601",bank,Banco Espirito Santo da Agualva
-9.2729885,38.7749628,"1581019900",,"2101",pharmacy,Farmácia Idanha
-9.2761801,38.7738794,"1581020236",,"2110",hospital,
-9.2880465,38.7711653,"1581060712",,"2501",supermarket,LIDL
-8.8546963,38.545718,"1581093202",,"2303",cafe,Café Pila
-9.2873823,38.7717283,"1581421953",,"2082",school,
-9.2471466,38.7088488,"1581538918",,"2804",parking,
-9.2565756,38.707124,"1581539004",,"2303",cafe,
-9.2512246,38.7079988,"1581539125",,"2804",parking,
-9.2554303,38.7048027,"1581539268",,"2303",cafe,
-9.2401692,38.7002377,"1581599568",,"2303",cafe,
-9.237074,38.699057,"1581599767",,"2804",parking,
-9.2425612,38.7066637,"1581600000",,"2082",school,Escola Amélia Rey Colaço
-9.2401906,38.7000638,"1581600400",,"2005",post_office,Correios
-9.2385757,38.7003254,"1581600579",,"2082",school,
-8.4802166,38.3616299,"1581649011",,"2804",parking,
-8.4811,38.3621815,"1581649074",,"2801",fuel,
-8.894443,38.5372544,"1581851381",,"2302",fast_food,Telepizza
-8.8959773,38.5389581,"1581851383",,"2303",cafe,Café Sem Legendas
-8.8958379,38.5388322,"1581851385",,"2804",parking,
-8.896664,38.5387378,"1581851387",,"2303",cafe,Café Mercado Puro
-8.8951834,38.5392392,"1581851401",,"2303",cafe,Cervejaria 100%
-8.896546,38.538614,"1581851410",,"2303",cafe,Café Vanicelos
-8.8949635,38.5387021,"1581851414",,"2601",bank,
-8.8949447,38.538656,"1581851416",,"2602",atm,
-8.8957038,38.5390902,"1581851432",,"2303",cafe,Café Trigo Real
-8.894891,38.5383916,"1581883211",,"2101",pharmacy,Farmácia Bocagiana
-8.8946577,38.5378923,"1581883215",,"2301",restaurant,Pizzaria Venezza
-8.8923778,38.5375104,"1581883228",,"2303",cafe,
-8.8917019,38.53763,"1581883230",,"2303",cafe,Café Princesinha do Sado
-8.8945155,38.5374433,"1581883239",,"2303",cafe,
-8.8945772,38.5375839,"1581883243",,"2303",cafe,Café Princesinha do Sado
-8.8923242,38.5375188,"1581883258",,"2503",kiosk,Papelaria Arpa
-8.8935929,38.5348102,"1581892747",,"2301",restaurant,Restaurante Caravela
-8.892056,38.5373594,"1581892751",,"2804",parking,
-8.8976859,38.5377412,"1581892764",,"2110",hospital,Clínica de Hemodiálise
-8.8917475,38.537137,"1581892765",,"2501",supermarket,
-8.8932495,38.5346571,"1581892767",,"2082",school,Conservatorio Regional de Setubal
-8.8933756,38.5348753,"1581892770",,"2303",cafe,
-8.894655,38.5358425,"1581892774",,"2303",cafe,Cafe Raio de Sol
-8.896098,38.5339794,"1581908367",,"2303",cafe,
-8.8958299,38.5347753,"1581908378",,"2303",cafe,
-8.8966095,38.535171,"1581908379",,"2303",cafe,
-8.8972514,38.5336164,"1581908380",,"2303",cafe,
-8.8960524,38.534271,"1581908381",,"2503",kiosk,
-8.8960927,38.533971,"1581908382",,"2301",restaurant,Café/Restaurante Flórida
-8.8969885,38.5341997,"1581908383",,"2303",cafe,Café Koala
-8.8959416,38.5350164,"1581908385",,"2301",restaurant,Reestaurante Cozinha do Abade
-8.8958808,38.5340297,"1581908396",,"2503",kiosk,
-8.8976028,38.5336919,"1581908401",,"2101",pharmacy,
-8.8961785,38.5341346,"1581908421",,"2501",supermarket,
-8.8964119,38.5344892,"1581908424",,"2303",cafe,Café Fernando Pessoa
